structure_type,structure_identifier,structure_name,action_type,location_code,country_code,indicator_code,indicator_name,measure_type1,measure_type2,INEQUALITY,observed_value,status,unit_of_measurement,unit_of_measurement_full,multiplier,Multiplier
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,SC_SNTWS,Quality of support network,L,Value,LW,96.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,SC_SNTWS,Quality of support network,L,Value,LW,95.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,SC_SNTWS,Quality of support network,L,Value,LW,97.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,SC_SNTWS,Quality of support network,L,Value,LW,95.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,SC_SNTWS,Quality of support network,L,Value,LW,90.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,SC_SNTWS,Quality of support network,L,Value,LW,77.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,HUN,Hungary,SC_SNTWS,Quality of support network,L,Value,LW,96.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,SC_SNTWS,Quality of support network,L,Value,LW,97.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,SC_SNTWS,Quality of support network,L,Value,LW,91.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,JPN,Japan,SC_SNTWS,Quality of support network,L,Value,LW,90.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,SC_SNTWS,Quality of support network,L,Value,LW,78.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,SC_SNTWS,Quality of support network,L,Value,LW,91.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,SC_SNTWS,Quality of support network,L,Value,LW,81.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,SC_SNTWS,Quality of support network,L,Value,LW,93.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,SC_SNTWS,Quality of support network,L,Value,LW,96.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,SC_SNTWS,Quality of support network,L,Value,LW,94.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,SC_SNTWS,Quality of support network,L,Value,LW,93.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,SC_SNTWS,Quality of support network,L,Value,LW,92.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,SC_SNTWS,Quality of support network,L,Value,LW,95.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,SC_SNTWS,Quality of support network,L,Value,LW,93.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,SC_SNTWS,Quality of support network,L,Value,LW,93.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHE,Switzerland,SC_SNTWS,Quality of support network,L,Value,LW,94.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,SC_SNTWS,Quality of support network,L,Value,LW,84.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,SC_SNTWS,Quality of support network,L,Value,LW,93.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,SC_SNTWS,Quality of support network,L,Value,LW,93.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BRA,Brazil,SC_SNTWS,Quality of support network,L,Value,LW,86.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,SC_SNTWS,Quality of support network,L,Value,LW,88.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,SC_SNTWS,Quality of support network,L,Value,LW,93.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISR,Israel,SC_SNTWS,Quality of support network,L,Value,LW,95.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,SC_SNTWS,Quality of support network,L,Value,LW,91.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,RUS,Russia,SC_SNTWS,Quality of support network,L,Value,LW,89.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,SC_SNTWS,Quality of support network,L,Value,LW,95.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ZAF,South Africa,SC_SNTWS,Quality of support network,L,Value,LW,90.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,ES_EDUA,Educational attainment,L,Value,TOT,84.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,ES_EDUA,Educational attainment,L,Value,TOT,86.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,ES_EDUA,Educational attainment,L,Value,TOT,80.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,ES_EDUA,Educational attainment,L,Value,TOT,92.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,ES_EDUA,Educational attainment,L,Value,TOT,94.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,ES_EDUA,Educational attainment,L,Value,TOT,82.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,ES_EDUA,Educational attainment,L,Value,TOT,91.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,ES_EDUA,Educational attainment,L,Value,TOT,81.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,ES_EDUA,Educational attainment,L,Value,TOT,86.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,ES_EDUA,Educational attainment,L,Value,TOT,76.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,HUN,Hungary,ES_EDUA,Educational attainment,L,Value,TOT,86.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISL,Iceland,ES_EDUA,Educational attainment,L,Value,TOT,76.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,ES_EDUA,Educational attainment,L,Value,TOT,85.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,ES_EDUA,Educational attainment,L,Value,TOT,63.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,ES_EDUA,Educational attainment,L,Value,TOT,89.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,ES_EDUA,Educational attainment,L,Value,TOT,74.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,ES_EDUA,Educational attainment,L,Value,TOT,42.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,ES_EDUA,Educational attainment,L,Value,TOT,81.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,ES_EDUA,Educational attainment,L,Value,TOT,81.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,ES_EDUA,Educational attainment,L,Value,TOT,82.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,ES_EDUA,Educational attainment,L,Value,TOT,93.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,ES_EDUA,Educational attainment,L,Value,TOT,55.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,ES_EDUA,Educational attainment,L,Value,TOT,92.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,ES_EDUA,Educational attainment,L,Value,TOT,63.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,ES_EDUA,Educational attainment,L,Value,TOT,84.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHE,Switzerland,ES_EDUA,Educational attainment,L,Value,TOT,89.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,ES_EDUA,Educational attainment,L,Value,TOT,42.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,ES_EDUA,Educational attainment,L,Value,TOT,82.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,ES_EDUA,Educational attainment,L,Value,TOT,92.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BRA,Brazil,ES_EDUA,Educational attainment,L,Value,TOT,57.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,ES_EDUA,Educational attainment,L,Value,TOT,67.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,ES_EDUA,Educational attainment,L,Value,TOT,91.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISR,Israel,ES_EDUA,Educational attainment,L,Value,TOT,88.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,ES_EDUA,Educational attainment,L,Value,TOT,89.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,RUS,Russia,ES_EDUA,Educational attainment,L,Value,TOT,95.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,ES_EDUA,Educational attainment,L,Value,TOT,90.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ZAF,South Africa,ES_EDUA,Educational attainment,L,Value,TOT,48.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,ES_EDUA,Educational attainment,L,Value,TOT,79.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,ES_EDUA,Educational attainment,L,Value,MN,84.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,ES_EDUA,Educational attainment,L,Value,MN,88.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,ES_EDUA,Educational attainment,L,Value,MN,78.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,ES_EDUA,Educational attainment,L,Value,MN,91.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,ES_EDUA,Educational attainment,L,Value,MN,95.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,ES_EDUA,Educational attainment,L,Value,MN,80.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,ES_EDUA,Educational attainment,L,Value,MN,89.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,ES_EDUA,Educational attainment,L,Value,MN,81.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,ES_EDUA,Educational attainment,L,Value,MN,87.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,ES_EDUA,Educational attainment,L,Value,MN,75.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,HUN,Hungary,ES_EDUA,Educational attainment,L,Value,MN,87.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISL,Iceland,ES_EDUA,Educational attainment,L,Value,MN,74.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,ES_EDUA,Educational attainment,L,Value,MN,83.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,ES_EDUA,Educational attainment,L,Value,MN,61.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,ES_EDUA,Educational attainment,L,Value,MN,92.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,ES_EDUA,Educational attainment,L,Value,MN,74.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,ES_EDUA,Educational attainment,L,Value,MN,42.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,ES_EDUA,Educational attainment,L,Value,MN,81.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,ES_EDUA,Educational attainment,L,Value,MN,80.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,ES_EDUA,Educational attainment,L,Value,MN,82.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,ES_EDUA,Educational attainment,L,Value,MN,93.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,ES_EDUA,Educational attainment,L,Value,MN,52.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,ES_EDUA,Educational attainment,L,Value,MN,93.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,ES_EDUA,Educational attainment,L,Value,MN,60.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,ES_EDUA,Educational attainment,L,Value,MN,83.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHE,Switzerland,ES_EDUA,Educational attainment,L,Value,MN,90.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,ES_EDUA,Educational attainment,L,Value,MN,45.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,ES_EDUA,Educational attainment,L,Value,MN,81.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,ES_EDUA,Educational attainment,L,Value,MN,91.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BRA,Brazil,ES_EDUA,Educational attainment,L,Value,MN,53.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,ES_EDUA,Educational attainment,L,Value,MN,67.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,ES_EDUA,Educational attainment,L,Value,MN,87.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISR,Israel,ES_EDUA,Educational attainment,L,Value,MN,87.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,ES_EDUA,Educational attainment,L,Value,MN,86.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,RUS,Russia,ES_EDUA,Educational attainment,L,Value,MN,94.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,SC_SNTWS,Quality of support network,L,Value,HGH,96.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ZAF,South Africa,ES_EDUA,Educational attainment,L,Value,MN,48.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,ES_EDUA,Educational attainment,L,Value,MN,78.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,ES_EDUA,Educational attainment,L,Value,WMN,84.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,ES_EDUA,Educational attainment,L,Value,WMN,83.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,ES_EDUA,Educational attainment,L,Value,WMN,81.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,ES_EDUA,Educational attainment,L,Value,WMN,94.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,ES_EDUA,Educational attainment,L,Value,WMN,93.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,ES_EDUA,Educational attainment,L,Value,WMN,83.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,ES_EDUA,Educational attainment,L,Value,WMN,94.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,ES_EDUA,Educational attainment,L,Value,WMN,82.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,ES_EDUA,Educational attainment,L,Value,WMN,86.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,ES_EDUA,Educational attainment,L,Value,WMN,78.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,HUN,Hungary,ES_EDUA,Educational attainment,L,Value,WMN,84.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISL,Iceland,ES_EDUA,Educational attainment,L,Value,WMN,78.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,ES_EDUA,Educational attainment,L,Value,WMN,88.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,ES_EDUA,Educational attainment,L,Value,WMN,65.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,ES_EDUA,Educational attainment,L,Value,WMN,87.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,ES_EDUA,Educational attainment,L,Value,WMN,74.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,ES_EDUA,Educational attainment,L,Value,WMN,41.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,ES_EDUA,Educational attainment,L,Value,WMN,81.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,ES_EDUA,Educational attainment,L,Value,WMN,82.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,ES_EDUA,Educational attainment,L,Value,WMN,83.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,ES_EDUA,Educational attainment,L,Value,WMN,94.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,ES_EDUA,Educational attainment,L,Value,WMN,59.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,ES_EDUA,Educational attainment,L,Value,WMN,92.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,ES_EDUA,Educational attainment,L,Value,WMN,66.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,ES_EDUA,Educational attainment,L,Value,WMN,85.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHE,Switzerland,ES_EDUA,Educational attainment,L,Value,WMN,88.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,ES_EDUA,Educational attainment,L,Value,WMN,38.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,ES_EDUA,Educational attainment,L,Value,WMN,83.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,ES_EDUA,Educational attainment,L,Value,WMN,92.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BRA,Brazil,ES_EDUA,Educational attainment,L,Value,WMN,60.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,ES_EDUA,Educational attainment,L,Value,WMN,68.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,ES_EDUA,Educational attainment,L,Value,WMN,94.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISR,Israel,ES_EDUA,Educational attainment,L,Value,WMN,89.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,ES_EDUA,Educational attainment,L,Value,WMN,93.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,RUS,Russia,ES_EDUA,Educational attainment,L,Value,WMN,96.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,ES_EDUA,Educational attainment,L,Value,WMN,89.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ZAF,South Africa,ES_EDUA,Educational attainment,L,Value,WMN,48.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,ES_EDUA,Educational attainment,L,Value,WMN,80.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,ES_EDUA,Educational attainment,L,Value,MN,91.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,SC_SNTWS,Quality of support network,L,Value,MN,95.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,EQ_WATER,Water quality,L,Value,TOT,92.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,EQ_WATER,Water quality,L,Value,TOT,92.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,EQ_WATER,Water quality,L,Value,TOT,79.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,EQ_WATER,Water quality,L,Value,TOT,90.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,EQ_WATER,Water quality,L,Value,TOT,89.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,EQ_WATER,Water quality,L,Value,TOT,93.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,EQ_WATER,Water quality,L,Value,TOT,97.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,EQ_WATER,Water quality,L,Value,TOT,78.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,EQ_WATER,Water quality,L,Value,TOT,91.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,EQ_WATER,Water quality,L,Value,TOT,67.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,HUN,Hungary,EQ_WATER,Water quality,L,Value,TOT,81.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISL,Iceland,EQ_WATER,Water quality,L,Value,TOT,97.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,EQ_WATER,Water quality,L,Value,TOT,80.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,EQ_WATER,Water quality,L,Value,TOT,77.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,JPN,Japan,EQ_WATER,Water quality,L,Value,TOT,87.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,EQ_WATER,Water quality,L,Value,TOT,82.0,A,PC,Percentage,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,EQ_WATER,Water quality,L,Value,TOT,85.0,A,PC,Percentage,0,Units
